id	context
a50e0b16f4c85587a6c89476c2f9f3ced9f4480c	" After crossing the sea guided by the Bellman's map of the Oceanâa blank sheet of paperâthe hunting party arrive in a strange land, and the Bellman informs them of the five signs of a Snark: its ""meagre and hollow, but crisp"" taste; a habit of rising late and taking breakfast during five o'clock tea; ""its slowness in taking a jest""; a ""fondness for bathing-machines""; and its ambition. The Bellman warns them that some Snarks are highly dangerous Boojums, causing the Baker to faint. Once revived, the Baker recalls that his uncle warned him that if the Snark turns out to be a Boojum, the hunter will ""softly and suddenly vanish away, and never be met with again."" The Baker confesses that the notion of this sudden vanishment brings him much distress.
With this in mind, they split up to hunt the Snark: ""They sought it with thimbles, they sought it with care; / They pursued it with forks and hope; / They threatened its life with a railway-share; / They charmed it with smiles and soap."" Along the way, the Butcher and Beaver, previously mutually wary, become fast friends, after the Butcher teaches it more in ten minutes than it could learn from books in seventy years. The Barrister, meanwhile, dreams of the court trial of a pig accused of deserting its sty, whom the Snark is defending. The Snark, however, finds the pig guilty and sentences it to transportation and a fine of forty pound. His dream concludes with the jailer informing the court that the pig has actually been dead for years, to the judge's disgust.
During the hunt, the Banker finds himself attacked by a bandersnatch, and loses his sanity after trying to bribe the creature. At the conclusion of the poem, the Baker calls out that he has found a snark, but when the others arrive, he has mysteriously disappeared, leading the narrator to explain: ""For the Snark was a Boojum, you see."""
f0a45e1d3a587d322c7629727fd448303fb82a43	" The plot revolves around Sylvia Barrett, an idealistic English language teacher at an inner-city high school who hopes to nurture her students' interest in classic literature (especially Chaucer and writing). She quickly becomes discouraged during her first year of teaching, frustrated by bureaucracy, the indifference of her students, and the incompetence of many of her colleagues. The title of the book is taken from a memo telling her why a student was being punished: he had gone ""up the down staircase"". She decides to leave the public school (government funded) system to work in a smaller private setting. She changes her mind, though, when she realizes that she has, indeed, touched the lives of her students.
The novel is epistolary; aside from opening and closing chapters consisting entirely of dialogue the story is told through memos from the office, fragments of notes dropped in the trash can, essays handed in to be graded, lesson plans, suggestions dropped in the class suggestion box, and most often by inter-classroom notes that are a dialogue between Sylvia and an older teacher. Sylvia also writes letters to a friend from college who chose to get married and start a family rather than pursuing a career. The letters serve as a recap and summary of key events in the book, and offer a portrait of women's roles and responsibilities in American society in the mid-1960s.
An inter-classroom note in which the older teacher is translating the jargon of the memos from the office includes the memorable epigram ""'Let it be a challenge to you' means you're stuck with it."" Calling a trash can a circular file comes from the same memo: ""'Keep on file in numerical order' means throw in waste-basket."""
8b6f5b48584406378734c720276da32e9d93adeb	" The novel spans a period of 10 to 15 years and details the lives of Tom and Maggie Tulliver, siblings growing up at Dorlcote Mill on the River Floss at its junction with the more minor River Ripple near the village of St. Ogg's in Lincolnshire, England. Both the river and the village are fictional.
The novel is most probably set in the 1820s â a number of historical references place the events in the book after the Napoleonic Wars but before the Reform Act of 1832. It includes autobiographical elements, and reflects the disgrace that George Eliot (Mary Ann Evans) herself experienced while in a lengthy relationship with a married man, George Henry Lewes.
Maggie Tulliver is the central character of the book. The story begins when she is 9 years old, 13 years into her parents' marriage. Her relationship with her older brother Tom, and her romantic relationships with Philip Wakem (a hunchbacked, sensitive, and intellectual friend) and with Stephen Guest (a vivacious young socialite in St. Ogg's and assumed fiancĂŠ of Maggie's cousin Lucy Deane) constitute the most significant narrative threads.
Tom and Maggie have a close yet complex bond, which continues throughout the novel. Their relationship is coloured by Maggie's desire to recapture the unconditional love her father provides before his death. Tom's pragmatic and reserved nature clashes with Maggie's idealism and fervor for intellectual gains and experience. Various family crises, including bankruptcy, Mr. Tulliver's rancorous relationship with Philip Wakem's father, which results in the loss of the mill, and Mr. Tulliver's untimely death, serve both to intensify Tom's and Maggie's differences and to highlight their love for each other. To help his father repay his debts, Tom leaves school to enter a life of business. He eventually finds a measure of success, restoring the family's former estate. Meanwhile, Maggie languishes in the impoverished Tulliver home, her intellectual aptitude wasted in her socially isolated state. She passes through a period of intense spirituality, during which she renounces the world, spurred by Thomas Ă  Kempis's The Imitation of Christ.
This renunciation is tested by a renewed friendship with Philip Wakem, with whom she had developed a friendship while he and Tom were students together. Against the wishes of Tom and her father - who both despise the Wakems - Maggie secretly meets with Philip, and together they go for long walks through the woods. The relationship they forge is founded partially in Maggie's heartfelt pity for broken and neglected human beings, but it also serves as an outlet for her intellectual romantic desires. Philip's and Maggie's attraction is, in any case, inconsequential because of the family antipathy. Philip manages to coax a pledge of love from Maggie. When Tom discovers the relationship between the two, however, he forces his sister to renounce Philip, and with him her hopes of experiencing the broader, more cultured world he represents.
Several more years pass, during which Mr. Tulliver dies. Lucy Deane invites Maggie to come and stay with her and experience the life of cultured leisure that she enjoys. This includes long hours conversing and playing music with Lucy's suitor, Stephen Guest, a prominent St. Ogg's resident. Stephen and Maggie, against their rational judgments, become attracted to each other. The complication is compounded by Philip Wakem's friendship with Lucy and Stephen; he and Maggie are reintroduced, and Philip's love for her is rekindled, while Maggie, no longer isolated, enjoys the clandestine attentions of Stephen Guest, putting her past profession of love for Philip in question. Lucy intrigues to throw Philip and Maggie together on a short rowing trip down the Floss, but Stephen unwittingly takes a sick Philip's place. When Maggie and Stephen find themselves floating down the river, negligent of the distance they have covered, he proposes that they board a passing boat to the next substantial city, Mudport, and get married. Maggie is too tired to argue about it. Stephen takes advantage of her weariness and hails the boat. They are taken on board the boat, and during the trip to Mudport, Maggie struggles between her love for Stephen and her duties to Philip and Lucy, which were established when she was poor, isolated, and dependent on them for what good her life contained. Upon arrival in Mudport she rejects Stephen and makes her way back to St. Ogg's, where she lives for a brief period as an outcast, Stephen having fled to Holland. Although she immediately goes to Tom for forgiveness and shelter, he roughly sends her away, telling her that she will never again be welcome under his roof. Both Lucy and Philip forgive her, in a moving reunion and in an eloquent letter, respectively.
Maggie's brief exile ends when the river floods. The flood has been criticised as a deus ex machina. Those who do not support this view cite the frequent references to flood as foreshadowing, which makes this natural occurrence less contrived. Having struggled through the waters in a boat to find Tom at the old mill, she sets out with him to rescue Lucy Deane and her family. In a brief tender moment, the brother and sister are reconciled from all past differences. When their boat capsizes, the two drown in an embrace, thus giving the book its Biblical epigraph: ""In their death they were not divided""."
759acf6f6cdbe61db831a1c7c2771d18bd5f68d3	" The novel concerns the rivalry of two men: Valentine Bulmer, the Earl of Etherington, and his half-brother Francis Tyrrel. Both wish to marry Miss Clara Mowbray, who is the sister of John, the laird of Saint Ronanâs.
Saint Ronanâs Well is a spa at Innerleithen, a town near Peebles in southern Scotland.Valentine Bulmer and his half-brother Francis Tyrrel had been Mrs Dods' guests at Cleikum Inn when they were students from Edinburgh, and she gladly welcomed Francis when he arrived, some years afterwards, to stay at the inn again, to fish and sketch in the neighbourhood. A mineral spring had in the meantime been discovered at Saint Ronanâs, and he was invited by the fashionable visitors to dine with them at the Fox Hotel, where he quarrelled with an English baronet named Sir Bingo Binks. On his way back to the Cleikum, he met Clara Mowbray, to whom he had been secretly engaged during his former visit; he had been prevented from marrying her by the treachery of Bulmer, who had now succeeded to the earldom, and was expected at the spa. Tyrrel was visited by Captain MacTurk, and accepted a challenge from the baronet, but failed to keep his appointment, and was posted as an adventurer by the committee of management. He also disappeared from the inn, leading his hostess to consult Mr Bindloose, the sheriff's clerk, under the belief that he had been murdered. A Mr Touchwood came to change a bill, and talked of having been abroad for many years. He showed great interest in the affairs of the Mowbray family, and, having taken up his quarters at the Cleikum, made friends with Rev Mr Cargill, who had been disappointed in love, and startled him with a rumour that Clara was about to be married.
Soon after the earl's arrival, it was reported that he had been shot in the arm by a foot-pad; and, while his wound was healing, he spent his time gambling with John Mowbray, the young laird of St Ronan's, who had borrowed his sister Clara's money to try to improve his luck. Having allowed him to win a considerable sum, his lordship made proposals for Clara's hand, explaining that his grand-uncle had disinherited his only son, and devised his estate to him, on condition that he chose as a wife a lady of the name of Mowbray. In a letter to his friend Jekyl, the earl confessed that he had been winged in a duel with Tyrrel, whom he met on his way to fight Sir Bingo, and that he had also wounded Tyrrel. A few days afterwards the company at the Well assembled at Shaw's Castle to take part in a play, and Mr Touchwood persuaded Rev Mr Cargill to accompany him. While they were walking in the grounds the minister reminded Clara of a secret in his keeping, which made it impossible for her to marry. He also encountered the earl, and, believing him to be Bulmer, attempted to warn him.
The next morning, as John Mowbray was endeavouring to induce Clara to consent to the marriage, he received an anonymous communication that the earl was an impostor; and, in an interview with him, she rejected his suit with loathing and scorn. His lordship then wrote to Jekyl, telling him the circumstances under which, when he was only sixteen, he had arranged with Mr Cargill for a secret marriage between her and Tyrrel; but, learning subsequently the contents of his uncle's will, had incurred their lifelong hatred by impersonating his brother at the ceremony. Tyrrel, who after the duel had gone to a nearby village to recover from his wound, reappeared just in time to rescue Mr Touchwood from drowning; and, at an interview with Jekyl, who undertook to clear his character, offered to forgo his claim to the earldom, of which he had proof, if his brother would leave Clara alone. The earl sneered at the proposal, and, as he was forming fresh schemes for attaining his end, he discovered that Hannah Irwin, Clara's former companion, was dying at St Ronan's, and anxious to confess her share in the secret marriage. Solmes, the earl's valet, was instructed to carry her off, while his master got the brother into his power by ruining him at play, and then promised to cancel the debt if Clara consented to acknowledge him as her husband within four-and-twenty hours.
Mowbray believed he had prevailed with his sister, when Mr Touchwood unexpectedly arrived, and announced himself as Scrogie, the disinherited son, who by bribing Solmes, and in other ways, had learnt everyone's secrets, and was ready with his fortune to arrange all their difficulties. However, Clara had escaped from her room during the night, and, after appearing at the manse to forgive her cousin, who had been confided to Mr Cargill's care, had made her way to the Cleikum, where, in a seeming trance, she had a final interview with Tyrrel, and died soon afterwards from congestion of the brain. Mowbray, meanwhile, in his search for her, encountered the earl and his companions engaged in a shooting match, and killed him in a duel arranged on the spot by Captain MacTurk, with whom he fled to the Continent to escape imprisonment. Mr Touchwood had consequently to seek some other outlet for his wealth, and the Etherington estates were never claimed by the rightful heir, who determined to pass the remainder of his life in a Moravian mission."
8b9c0ef55cb49aa239ade1a2e6137a20e7f984ac	" Dave, Mike, Cyril, and Moocher are working-class friends living in the college town of Bloomington, Indiana. Now turning 19, they all graduated from high school the year before and are not sure what to do with their lives. They spend much of their time together swimming in an old abandoned water-filled quarry, but also often clash with the more affluent Indiana University students in their hometown, who habitually refer to them as ""cutters"", a derogatory term for locals stemming from the local Indiana Limestone industry and the stonecutters who worked the quarries.
Dave is obsessed with competitive bicycle racing, and Italian racers in particular, because he recently won a Masi bicycle. His down-to-earth father Ray, a former stonecutter who now operates his own used car business (sometimes unethically), is puzzled and exasperated by his son's love of Italian music and culture, which Dave associates with cycling. However, his mother Evelyn is more understanding.
Dave develops a crush on a university student named Katherine and masquerades as an Italian exchange student in order to romance her. One evening, he serenades ""Katerina"" outside her sorority house (Friedrich von Flotow's aria ""M' ApparĂŹ Tutt' Amor""), with Cyril providing guitar accompaniment. When her boyfriend Rod finds out, he and some of his fraternity brothers beat Cyril up, mistaking him for Dave. Though Cyril wants no trouble, Mike insists on tracking down Rod and starting a brawl. The university president (real-life then President Dr. John W. Ryan) reprimands the students for their arrogance toward the ""cutters"" and, over their objections, invites the latter to participate in the annual Indiana University Little 500 race.
When a professional Italian cycling team comes to town for a race, Dave is thrilled to be competing with them. However, the Italians become irked when Dave is able to keep up with them. One of them jams a tire pump in Dave's wheel, causing him to crash, which leaves him disillusioned and depressed. He subsequently confesses his deception to Katherine, who tearfully slaps him before storming off.
Dave's friends persuade him to join them in forming a cycling team for the Little 500. Dave's parents provide T-shirts with the name ""Cutters"" on them. Ray privately tells his son how, when he was a young stonecutter, he was proud to help provide the material to construct the university, yet he never felt comfortable on campus. Later, Dave runs into Katherine, who's going to be leaving for a job in Chicago; they patch things up, and she wishes him luck in the race.
Dave is so much better than the other competitors in the Little 500 that while the college teams switch cyclists every few laps, he rides without a break and builds up a sizable lead. However, he is injured in a crash and has to stop. After some hesitation, Moocher, Cyril, and Mike take turns pedaling, but soon the Cutters' lead vanishes. Finally Dave has them tape his feet to the pedals and starts to make up lost ground; he overtakes Rod, the current rider for the favored fraternity team, on the last lap and wins for the jubilant Cutters. Ray is proud of his son's accomplishment and takes to riding a bicycle himself. Dave later enrolls at the university himself, where he meets a pretty French student. Soon, he is extolling to her the virtues of the Tour de France and French cyclists."
ab78e645d43e4f56ca208ef590f0a4662b4d8efb	" Eight years after the death of district attorney Harvey Dent, the Dent Act grants the Gotham City Police Department powers which nearly eradicate organized crime. Police Commissioner James Gordon feels increasingly guilty for covering up the crimes committed by Dent, who was turned into a murderer by the Joker. He writes a resignation speech confessing the truth but decides not to use it.
Bruce Wayne has become a recluse, broken by the death of his childhood sweetheart Rachel Dawes and has retired as the vigilante Batman after taking the blame for Dent's crimes, as well as Dent's death. Cat burglar Selina Kyle obtains Wayne's fingerprints from his home and kidnaps congressman Byron Gilley. She sells the fingerprints to Phillip Stryver, an assistant to Wayne's business rival John Daggett. In return, she requests her payment: a ""clean slate"" that can wipe all traces of a person from the internet.
Stryver double-crosses Kyle, but she uses Gilley's phone to alert the police to their location. Gordon and the police arrive to find the congressman, and then pursue Stryver's men into the sewers while Selina flees. The police attempt to follow them into the sewers, but the men that enter the sewers are killed, and Gordon is captured, while the rest of the police are assailed down by sniper fire.
The assailants drag Gordon to Bane, a masked mercenary, who has him searched and finds his resignation speech. Gordon escapes and is found by John Blake, a patrol officer. Gordon promotes Blake to detective, with Blake reporting directly to him. Bane and multiple accomplices attack the Gotham Stock Exchange, using Bruce's fingerprints in a transaction that leaves Wayne bankrupt. Wayne's butler Alfred Pennyworth reveals that Rachel had intended to marry Dent before she died. Alfred then resigns in an attempt to convince Bruce to move on from being Batman.
Wayne Enterprises is losing profits after Wayne discontinued his fusion reactor project when he learned that the core could be weaponized. Fearing that Daggett, Bane's employer, would gain access to the reactor, Wayne asks Wayne Enterprises board member Miranda Tate to take over his company. Kyle agrees to take Batman to Bane but instead leads him into Bane's trap. Bane reveals that he intends to fulfill Ra's al Ghul's mission to destroy Gotham with the League of Shadows remnant. He engages Batman and delivers a crippling blow to his back, before taking him to a foreign, well-like prison where escape is virtually impossible. There, the inmates tell Wayne the story of Ra's al Ghul's child, born in the prison and cared for by a fellow prisoner before escapingâthe only prisoner to have ever done so. Wayne assumes the child to be Bane.
Bane lures Gotham police underground and traps them there. He kills Mayor Anthony Garcia and forces Dr. Leonid Pavel, a Russian nuclear physicist he kidnapped from Uzbekistan six months prior, to convert the reactor core into a nuclear bomb. Bane uses the bomb to hold the city hostage and isolate Gotham from the world. Using Gordon's stolen speech, Bane reveals the cover-up of Dent's crimes and releases the prisoners of Blackgate Penitentiary, initiating anarchy. The wealthy and powerful have their property expropriated, are dragged from their homes, and are given show trials presided over by Dr. Jonathan Crane, where all are sentenced to death.
After spending months recovering and re-training, Wayne escapes from the prison. He enlists Kyle, Blake, Tate, Gordon, and Lucius Fox to help stop the bomb's detonation. He hands the Batpod to Kyle, tasking her with helping people evacuate and saving herself. She asks him to come along, leaving Gotham to its fate, but he refuses. While the police and Bane's forces clash, Batman overpowers Bane. He interrogates Bane for the bomb's trigger, but Tate intervenes and stabs him. She reveals herself to be Talia al Ghul, Ra's al Ghul's daughter. Bane is her protector, who aided her escape from the prison. She uses the detonator, but Gordon has successfully approached the bomb and blocks her signal, preventing remote detonation. Talia leaves to find the bomb while Bane prepares to kill Batman, but Kyle returns on the Batpod and saves Batman by killing Bane. Batman and Kyle pursue Talia, hoping to bring the bomb back to the reactor chamber where it can be stabilized. Talia's truck crashes, but she remotely floods and destroys the reactor chamber before dying. With no way to stop the detonation, Batman uses the Bat to haul the bomb over the bay, where it detonates.
In the aftermath, Batman is presumed dead and is honored as a hero. With Wayne also presumed dead, Wayne Manor becomes an orphanage, and his remaining estate is left to Alfred. Fox discovers that Wayne had fixed the Bat's autopilot and Gordon finds the Bat-Signal refurbished. Alfred finds that Wayne is alive and well, together with Selina, while visiting Florence. Blake resigns from the police force and, following Wayne's instructions, discovers the Batcave and its contents."
551f029f5648aad782dd5aac3fd2fe453c6c6109	" Jean des Esseintes is the last member of a powerful and once proud noble family. He has lived an extremely decadent life in Paris, which has left him disgusted with human society. Without telling anyone, he retreats to a house in the countryside.
He fills the house with his eclectic art collection (which notably consists of reprints of paintings of Gustave Moreau). Drawing from the theme of Gustave Flaubert's Bouvard et Pécuchet, Des Esseintes decides to spend the rest of his life in intellectual and aesthetic contemplation. Throughout his intellectual experiments, he recalls various debauched events and love affairs of his past in Paris.
He conducts a survey of French and Latin literature, rejecting the works approved by the mainstream critics of his day. Among French authors, he shows nothing but contempt for the Romantics but adores the poetry of Baudelaire and that of the nascent Symbolist movement of Paul Verlaine, Tristan Corbière and Stéphane Mallarmé, as well as the decadent fiction of the unorthodox Catholic writers Auguste Villiers de l'Isle-Adam and Barbey d'Aurevilly. He rejects the academically respectable Latin authors of the ""Golden Age"" such as Virgil and Cicero, preferring later ""Silver Age"" writers such as Petronius and Apuleius as well as works of early Christian literature, whose style was usually dismissed as the ""barbarous"" product of the Dark Ages. Schopenhauer, he exclaims, has seen the truth, and he clearly expressed it in his philosophy. He studies Moreau's paintings, he tries his hand at inventing perfumes, and he creates a garden of poisonous flowers. In one of the book's most surrealistic episodes, he has gemstones set in the shell of a tortoise. The extra weight on the creature's back causes its death. In another episode, he decides to visit London after reading the novels of Dickens. He dines at an English restaurant in Paris while waiting for his train and is delighted by the resemblance of the people to his notions derived from literature. He then cancels his trip and returns home, convinced that only disillusion would await him if he were to follow through with his plans.
Eventually, his late nights and idiosyncratic diet take their toll on his health, requiring him to return to Paris or to forfeit his life. In the last lines of the book, he compares his return to human society to that of a non-believer trying to embrace religion."
d180ebbb2e1e14572d6bb586e26318056b1ce37c	" Michael Strogoff, a 30-year-old native of Omsk, is a courier for Tsar Alexander II of Russia. The Tartar Khan (prince), Feofar Khan, incites a rebellion and separates the Russian Far East from the mainland, severing telegraph lines. Rebels encircle Irkutsk, where the local governor, a brother of the Tsar, is making a last stand. Strogoff is sent to Irkutsk to warn the governor about the traitor Ivan Ogareff, a former colonel, who was once demoted and exiled and now seeks revenge against the imperial family. He intends to destroy Irkutsk by setting fire to the huge oil storage tanks on the banks of the Angara River.
On his way to Irkutsk, Strogoff meets Nadia Fedor, daughter of an exiled political prisoner, Basil Fedor, who has been granted permission to join her father at his exile in Irkutsk, the English war correspondent Harry Blount of the Daily Telegraph and Alcide Jolivet, a Frenchman reporting for his 'cousin Madeleine'. Blount and Jolivet tend to follow the same route as Michael, separating and meeting again all the way through Siberia. He is supposed to travel under a false identity, posing as the pacific merchant Nicolas Korpanoff but he is discovered by the Tartars when he meets his mother in their home city of Omsk.
Michael, his mother and Nadia are eventually taken prisoner by the Tartar forces. Ivan Ogareff alleges that Michael is a spy. After opening the Koran at random, Feofar decides that Michael will be blinded as punishment in the Tartar fashion, with a hot blade. For several chapters the reader is led to believe that Michael was indeed blinded, but it transpires in fact that he was saved from this fate (his tears at his mother evaporated and saved his corneas) and was only pretending.
Eventually, Michael and Nadia escape, and travel to Irkutsk with a friendly peasant. They are delayed by fire and the frozen river. However, they eventually reach Irkutsk, and warn the Tsar's brother in time of Ivan Ogareff. Nadia's father, who has been appointed commander of a suicide battalion, and later pardoned, joins them and Michael and Nadia are married."
27a423f9581c3156510cd1fbe62f85e857aa66f2	" Trinity, an infamous hacker, is cornered by police in an abandoned hotel. She overpowers them with superhuman abilities and escapes, but a group of sinister and superhuman black-suited Agents lead the police in a rooftop pursuit. She answers a ringing public telephone and vanishes.
Thomas Anderson is a computer programmer living a double life under the hacker alias ""Neo"". He believes something is wrong with the world and is puzzled by repeated online encounters with the cryptic phrase ""the Matrix"". Trinity contacts him, saying that a man named Morpheus can explain its meaning; however, the Agents, led by Agent Smith, apprehend Neo at his office. Undeterred, Neo meets Morpheus, who offers him a choice between a red pill that will allow him to learn the truth about the Matrix, and a blue pill that will return him to his old life. Swallowing the red pill, Neo's reality disintegrates and he awakens, naked and weak, in a liquid-filled pod, finding himself one of countless people connected by cables to an elaborate electrical system. He is rescued and brought aboard Morpheus's hovercraft, the Nebuchadnezzar.
Morpheus explains that, in the 21st century, humans waged a war against intelligent machines that they had created. When humans blocked the machines' access to solar energy, the machines began to harvest the humans' bioelectricity for power. The Matrix is a shared simulation of the world as it was in 1999 in which the minds of the harvested humans are trapped and pacified; Neo has been living in it since birth. Morpheus and his crew belong to a group of rebels who hack into the Matrix and ""unplug"" enslaved humans, recruiting them as rebels. The rebels' understanding of the true nature of the simulated reality allows them to bend its physical laws, granting them superhuman abilities. Neo is warned that fatal injuries within the Matrix will also kill one's physical body, and that the Agents he encountered are powerful sentient programs that eliminate threats to the system. Neo's skill during virtual combat training lends credence to Morpheus's belief that Neo is ""the One"", a man prophesied to lead the insurrection of enslaved humans against the machines.
The group enters the Matrix to visit the Oracle, a prophet who predicted the emergence of the One. She implies that Neo is not the One, and warns Neo that he will soon have to choose between his life and the life of Morpheus. Before they can leave the Matrix, the group is ambushed by Agents and tactical police. Morpheus allows himself to be captured so that Neo and the crew can escape. However, their getaway is hindered by Cypher, a crew member who betrayed Morpheus to Agent Smith in exchange for a comfortable life within the Matrix. Cypher disconnects and murders several crew members as they lie defenseless in the real world, before he is killed by Tank, a crewman whom he had left for dead.
In the Matrix, the Agents interrogate Morpheus in an attempt to learn his access codes to the mainframe computer in Zion, the rebel humans' last refuge in the real world. Tank proposes killing Morpheus to prevent this, but Neo, who believes that he is not the One, instead resolves to return to the Matrix to rescue Morpheus, and Trinity insists on accompanying him. They succeed in rescuing Morpheus, and in doing so Neo gains the necessary confidence in his abilities, performing feats on par with those of the Agents. Morpheus and Trinity exit the Matrix, but Smith ambushes and kills Neo before he can leave. In the real world, ""sentinel"" machines attack the Nebuchadnezzar, while Trinity stands over Neo and whispers to him that the Oracle told her that she would fall in love with the One. She kisses Neo, and he revives, this time with the power to perceive and control the Matrix. He effortlessly destroys Smith and leaves the Matrix in time for the ship's electromagnetic pulse weapon to disable the attacking sentinels.
Some time later, Neo makes a telephone call in the Matrix, promising the machines that he will show their prisoners ""a world where anything is possible"". He hangs up and flies into the sky."
6cce85cdf00f2e164a8c9fcd71467d9c46559c20	" Rose Lorkowski (Amy Adams) is a thirty-something single mother, working full-time as a maid. Her underachieving sister Norah (Emily Blunt) lives with their father Joe (Alan Arkin), and is fired from her job as a waitress. After the school expels Rose's son Oscar for his erratic behavior, she is told she must put him on medication or send him to a private school. Unable to make enough money with her current job, Rose asks Mac (Steve Zahn), her ex-boyfriend during their high school years and her married lover, for advice. Mac recommends a crime scene cleanup job, and with his connections as a police officer, he gets Rose and Norah into the business.
At first, the sisters perform their job poorly, carelessly handling the hazardous materials by throwing them into dumpsters instead of properly disposing of them in an incinerator. Needing to operate as a more reputable service, the sisters get the necessary tools from Winston (Clifton Collins, Jr.), a one-armed storekeeper of a shop for cleanup material. The sisters name their cleanup business ""Sunshine Cleaning"" and start making progress as their reputation grows. They begin to find meaning in their function to ""help"" in some way in the aftermath of a loss or disaster, even though the job stirs up memories of their own mother's suicide. At the same time, the members of the family deal with their individual problems. Rose encounters some of her former high school classmates and is embarrassed by the state of her position in life. After an encounter with Mac's pregnant wife in a gas station, Rose realizes that Mac will never leave his marriage, and ends their relationship. Norah meets and has a relationship with Lynn, the daughter of a woman whose house they cleaned. Joe begins to sell shrimp, hoping to raise enough money to buy a pair of expensive binoculars that Oscar wants for his birthday.
One day, an insurance company calls for the services of Sunshine Cleaning, granting the sisters the potential to obtain a breakthrough reputation. Unfortunately for Rose, a baby shower is on the same day, with all her high school classmates attending. She asks Norah to clean the house alone until she can catch up. Norah's attempt to clean the house is disastrous as she accidentally burns down the house with an unattended candle. The burning of the house tarnishes the business reputation and they are forced to pay a debt of $40,000, which the sisters simply cannot afford. Sunshine Cleaning goes out of business, and Rose is forced to return to her previous job as a maid. Meanwhile, Joe's shrimp plan goes awry as all the stores and restaurants he approaches refuse to buy. Joe had not realized when he purchased the shrimp that no legitimate business would be willing to accept the health risks involved in buying food from a non-reputable source. Lynn becomes frustrated as she questions whether Norah was truly interested in her at all. At Oscar's birthday party, Norah apologizes to Rose, and despite still being mad at her, Rose forgives her. The family and Winston then celebrate Oscar's birthday.
Sometime later, Rose visits her father who says he's sold his house and explains that with the money, he has started, with Winston's help, a new cleanup business named Lorkowski Cleaning. He asks Rose to go into partnership with him and she agrees. Norah goes on a road trip to find her new self, while Rose starts working with her father at Lorkowski Cleaning. The movie ends on a positive note, with the implication that Norah has reached a positive turning point in her life and is at peace with herself and that Rose will successfully run her business while also looking after her eccentric father."
