id	query	answer
dd40f45256efa1ec710101bcb925c02e634532e2	What did Kaffee tell Dawson that he did not need?	A patch on his arm to have honor.; A patch on his arm as a symbol of honor.
dd4a1cd4565be9c7141a8196e05235e873eafaf3	What is Roger Chillingworth's occupation?	A physician.; Physician.
ddd55023a3dd6800331b50c560f74390f85f1e06	Who orders a hit against Lieutenant Chang?	Crystal; Crystal
de473a0652a9752467748e558602267725ec4422	What is Skynet?	Artificial intelligence. ; An Artificial Intelligence program that will take over the worlds Nuclear Weapons.
dea2f279429c66e84cd3318163178b358da8f6cc	How is the curse on Shaggy Man's brother broken?	Polychrome's kiss.; By a kiss from the fairy Polychrome.
def05b2808f7557610b6b71051b257dd1f955bc1	What falls into the conservatory?	A plane; An aircraft.
dfc26addcd9cd2cf53ed6804445d8bc60668d316	Where is M being held?	In the maiden's tower; Maiden's Tower
e0b99eb5a288970d3e82846af97e56cf4248cd85	What does the machine do that Dane finds in the pirates base?	Draws ships in and crashes them.; changes lead into gold
e10490514db5ffdceb8fc7c85c6f5db6ccc4534a	What is the name of the 2nd daughter that Ramona and Alessandro have?	Ramona; Ramona
e11589d91adedbbb983989cb3ed213c6e76ed99a	What sort of creatures are the servants of Bit-yakin?	Ape like creatures; Large, gray-furred ape-like creatures
e11918fe15248b740d970ca62dfd10cdd4065f6f	Where is this story set?	A Hungarian village; Hungary
e29f23ebe56136421e71a8caa88693c07a1ba623	What  does this deal in?	it deals with prosecution of christianity under emperior decius; Persecution of Christians in the 3rd century
e2b2c77fb78c35ba232fb1e043031f31cc1a3689	What does Alcema give birth to?	Twin boys; Twin boys 
e34f792dd7a299d7e2a03bbe0f03048505cfebcc	On what was Darwin's theory?	Evolution.; evolution
e37b89959b8a08a31c7623074f65877668b47d26	How was King Rudolf killed?	He was shot; He was shot.
e3aea7e1997b6057899be86ce2acd04a2df6bf57	Which character resembles the lady in white?	Laura Fairlie; Laura
e4081796caf2b0354f1fc78626b7a74396979e5b	What is Max Cohen core belief? 	Numbers can explain everything. ; everything is based on numbers
e50f6e0722981cebebeead482c2e2bfd4c8b80de	Who is Robin Lyth running from?	Captain Carroway.; Captain Carroway.
e5a717d519b7648ce17e3f1f78dd4ba0548c8338	Beowulf comes to the aid of what king?	Hrothgar. ; Hrothgar
e5c7770f84262102e2d284d4589cae5aa6e73872	Who is Nerle?	Prince Marvel's squire boy.; A prisoner
e60d35663e8d38fa4bde3bff0690ab2ca735fd74	What is Connors occupation in 1985 in New York?	An antiquities dealer.; Wealthy antiquities dealer
e66f82b7832a43751dabfd9dce3180dd28bbd0b3	What is Podger's relationship to Jerome?	Podger is Jerome's uncle.; Uncle
e6d8d48d6423b539573deb20e723347a0f842199	Who is Shann captured by on his mission?	The Throgs; The team sent to pick up the Throg
e7598e595c6dd58166b88f92a5723e63f3d93b78	What is the second thing Chitra asks the gods for?	to make her last night with Arjuna the most beautiful; For her last night to be the most beautiful
e76ceb6a01c9cbdee440290d40f50c48fa7e532e	What did the doctor do to the Baroness to cause her to feel subdued?	The doctor implanted her with nanomites which put her under his control for a few years. ; Impaled her with nanomites.
e80dcfbc4d200c173d6ac969a9b160a40a1edf70	Why did Tick become brain dead?	He was fed highly amplified SQUID signals.; He was forced into exposure of highly amplified SQUID signals.
e8d2ed5a3541e52aeb9eac94ad99983bd06e6fbd	What breaches the hull of the Mars II as it enters Mars' orbit?	Micrometeoroids; micrometeoroids
e8f4c55b6eed0c4e0e6b34b48651bafa884ae1b5	Who is Aline's father?	J. Preston Peters; J. Preston Peters
e93ace5fb122b6962098ca5c0bf2a9e4e8b86893	Where is Celia abducted to?	Geneva.; Geneva
ea4c34d27ecbe90a14541dd0bbc0b5c6f475f203	How does Tom get sick?	A woman blowing her nose; A woman blows her nose.
ea6d777ae79760c3e6d087a038f0ecf11c34d586	What happens when Rosmer encourages Rebecca to commit suicide the same way Beata did?	She begins to agree, and Rosmer intends to join her.; she agrees
ec14a0a6712974227acf09046812d4c51fef364a	What does Sebastian first do when he becomes invisible?	He scares and pranks his co-workers in the lab.; He plays pranks involving his coworkers
edd994d7ad9905d5acb91c71915b735efbe37b36	What covered the ground of the river?	Peach petals; Peach petals. 
ee3ba75510af0a8836993c57cb6809b676edad63	What happens to the FBI's deal with Jordan?	It is thrown out because they discovered he is in breaching the deal with the note he passed to Donnie; Jordan breaches deal by telling Donnie about the wire
ee626ccf176e4834186d4125aeaacf6fc2cb2a87	What is William Cecil Clayton's relationship to Tarzan?	William is Tarzan's cousin.; He is his cousin
ee9d965dea242752ee8786b1ec0d53a82a3fde0e	When did the Christians take Jerusalem?	1066; 1099
eec864a5517c25d30b351c93c57054bb89811368	Where is Androcles sent when he is captured?	The Colosseum; the Colosseum
ef102d02ce5962470a8cbf9d9219625d0080384c	Why did Emily Wharton regret her marriage choice?	Lopez treated her badly; Ferdinand, her husband, runs against her former suitor
ef8b2d07b6d31531a169fefa7a7585b43aa71f60	What does Krishna do to Mimi every 3 months?	He amputates her wings.; Cuts off her wings
ef8cc671b525e984e2af5f1467a568f5addbea4c	What does David have to do to wake himself from his sleep?	Jump off a tall building.; Jumps off building conquering his final fear.
f1239e5e117e2e30093e5cb5c98db3ce935a055b	Who was Father Sergius arrested with?	A blind beggar.; a blind beggar
f18097c1b9a20f47d6c0012cce552a44e71b67b6	Who kidnaps Dorothea?	Butterfield.; Butterfield
f18d298f89a580c735a6d8ca05830d9f4a98bf28	Why does Jeff leave?	He doesn't want to have another hostage situation.; Traumatic experience. 
f23712a97eb0abc86d873b5c28fe2008aa82ef0c	What crimes were the woman who sat on the general's bed, guilty of?	Incest and murder. ; incest and murder
f2454588fd5606c7a4dedfeddfbfe1cdb580754b	WHY DID SERA THROW BEN OUT OF THE APARTMENT?	BECAUSE SHE FOUND HIM WITH A PROSTITUTE IN HER BED.; For having sex with a prostitute in her bed.
f25715af54045266164c91b6de03814f9d8bca8f	What does Darth Vader do in preparation of suspending Luke in animation?	He practices by freezing Han Solo alive in a block of carbonite.; go to cloud city
f2fb256a4abcb794e305acec57e9c4a05e4dc194	Who was appointed care-taker of Ingeborg and Ring's child?	Frithdof; Frithjof
f332e6f13bebaadce541f01d1a86f53058813db9	In which British university did Gibbon matriculate? 	Oxford University. ; Oxford
f3a5c2b05406798b9244a0a5bb275d76496f5008	What happenned between Aly and Annie?	Annie and Alvy separated.; They tried a couple of times to make it work, and it didn't
f45ce838ccd7e8680a7dd8f3f4c702571e5d02fe	What is Owen doing at Leslie's house?	He's writing a novel.; Writing a novel
f4743bff03d90a9fde6068197d2552bd5897baa1	How did Lucilla get away from the house of Dubourg's cousin?	a servant helped her; Through the help of a kind servant.
f4d34bcb783300803817b84656a65051b017e8f2	Who did Tarzan and Smith-Oldwick find out Bertha was working for?	The British.; The British
f5255dcda3e92492cca0b95687bf01d0908b07b4	Who else has Aziz kidnapped?	Dana.; Dana. 
f5d38eb6fbd9feb4f8e0bc35f83c8b2a7ed1bc1f	What are the five vices of the Daemons? 	Selfishness, envy, hatred, malice, and repentance; Selfishness, Hatred, Envy, Malice, Repentance
f5fb9cfd351645796e1120173e323ea3b808c422	What is the name of the Republican Senator who opposes the environmental bill?	Bob Rumson; Bob Rumson 
f67c7a2c3c54410ebc976f8c2a3b52fa71052c51	The return of what god signals the return of the Golden Age?	Astraea; Astraea
f6de97a4d111d0663b747eb10e123952424786d0	Who is Josh married to? 	Renai; Renai
f750ac4984453071cb5e82de093018e4d70a4f8d	What part of the city do the Pals' end up settling in?	"The ""City of Joy"" neighborhood, the slums; Poor part of the city."
f75afa70c82c3f894abccad514688a835e45c600	How does Neil die?	He commits suicide.; commits suicide
f7f0a6294e5fe018d584fe29c7c661fc2bf1f86e	Who raids the party?	The police; The police.
f865713a51422129cd8d15ea2bb1ac324d65afdb	How many times does Norma shoot Joe when he tries to leave?	Three.; 3
f8de0c6632791304d0cdc32f5edb38a0e565b16f	Why can't Phillip ever have a romantic relationship with Caroline?	Because she is in love with Gino.; She is in love with Gino 
f92e7ef585397277ff7890ac55ad79e68b0acae6	Who does Flawner Bannal think wrote the play?	Bernard Shaw; Bernard Shaw
f99ca2df699151c7388c4822326025f0246dff31	What lethal punishment is Esmerelda subjected to due to Frollo's betrayal?	Public hanging; She is hanged.
f9eefde042d49c10f82206e9331d5ebe06136aaf	Mr Featherson begs Mary Garth to distroy what?	His second will.; His second will
fa6a670f91e2102dc8c9b85f7eccbb3275cf1573	Who is in control of the Germans?	Von Schoenvorts; Von Shoenvorts
fb1f3227b2932a2e7864f384459c408fdebd6a87	What happens after Frank turns himself into the FBI?	He is sentenced to 12 years in prison.; he convinces them to let him work for the  bank fraud division of the FBI
fb663b1df2e632d1f5362f61e4236acab8fadaf4	How was Barnett' body discovered?	Ronald threw his body outside.; It was thrown out a window.
fba51a67cf7aa08f14b84721571e67cc840d8203	What is the name of Nick's old divorce therapist? 	Dr. Perkins; Dr. Perkins
fbbfafdd97567ddaadc565e18ac617703e1fed66	What secret does Santuzza reveal to Alfio in desperation?	that Alfio's wife is having an affair with Turridu; his wife is having an affair
fbe7238d6c4072a8e2a639965cba4daf63a880a1	Why did Mackelway receive a six month suspension?	He beat a serial killer.; He beat a suspected serial killer
fc2a7fbf6df700d88e47bfa3ec20842ab85d6252	Who taught early human civilizations to build pyramids?	The Predators.; The Predators
fc724594f1ffb52d1101209b11cebc95700ee082	How do Dr. Faust and Mephistopheles kill in a sword fight?	Gretchen's brother; Greychen's brother
fdfbfabc1a72a0fb7f31ac7ad9e1ced05c838ef0	What does the reactor release into the Martian atmosphere?	Air; Air
fe752f8c56b123e282f7798a98355057fc44b7a1	Who helped aid the invasion?	Talamatan; The Northern Talamatan 
fe94da874e9c2093a2b381f69ac4130c2ae3e734	What was the legislation that would ban gays and lesbians from working in Public Schools?	Proposition 6; Proposition 6
febd3002298e75a9e9b5569500989766137608f8	Who is Larry's economics teacher?	Dr. Matsutani; Dr. Ed Matsutani
